MarriageStatus,age,sex,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,label
1,27,1,0,0.0,0.0,0.0,0.342105263,0.280761387,0.00010543,1,1
1,37,1,0,0.0,0.0,0.0,0.578947368,0.280761387,0.0,1,1
1,27,1,1,0.0,0.0,0.0,0.342105263,0.162474507,0.009383237,1,1
1,28,1,1,0.0,0.0,0.0,0.236842105,0.276002719,0.000843437,1,1
1,36,1,1,0.0,0.0,0.0,0.105263158,0.197824609,0.012967844,1,1
1,49,1,1,0.0,0.0,0.0,0.026315789,0.281441196,0.0,0,0
2,29,0,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,23,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
2,57,1,0,0.0,0.0,0.0,0.210526316,0.280761387,0.00010543,0,0
1,36,1,1,0.0,0.0,0.0,0.0,0.281441196,0.0,0,0
1,26,1,1,0.0,0.0,0.0,0.184210526,0.280761387,0.00010543,1,1
1,35,1,0,0.0,0.076923077,0.0,0.368421053,0.280761387,0.00010543,0,1
1,20,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,21,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,36,1,0,0.0,0.0,0.0,0.105263158,0.280761387,0.00010543,0,1
1,52,1,0,0.0,0.0,0.0,0.026315789,0.267165194,0.002319452,0,0
1,30,1,0,0.0,0.076923077,0.0,0.263157895,0.281441196,0.0,1,0
7,47,1,1,0.0,0.0,0.0,0.342105263,0.281441196,0.0,0,1
1,25,1,0,0.0,0.076923077,0.0,0.157894737,0.280761387,0.0,0,0
1,30,0,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
5,28,1,1,0.0,0.0,0.058823529,0.052631579,0.280761387,0.00010543,0,0
1,29,1,0,0.0,0.0,0.0,0.210526316,0.402447315,0.06473379,1,0
1,29,1,0,0.0,0.076923077,0.058823529,0.210526316,0.280761387,0.00010543,1,1
1,24,1,0,0.0,0.0,0.0,0.0,0.281441196,0.00010543,1,0
2,25,0,0,0.0,0.0,0.0,0.105263158,0.280761387,0.00010543,1,0
1,51,0,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,1
1,20,1,1,0.0,0.0,0.176470588,0.0,0.281441196,0.0,1,1
1,32,1,1,0.1,0.0,0.058823529,0.394736842,0.280761387,0.00010543,1,1
1,27,1,0,0.0,0.0,0.0,0.105263158,0.280761387,0.00010543,1,0
1,32,1,0,0.0,0.0,0.0,0.210526316,0.281441196,0.00010543,1,1
1,55,1,1,0.0,0.0,0.0,0.710526316,0.280761387,0.00010543,0,0
1,22,0,0,0.0,0.076923077,0.0,0.026315789,0.481305235,0.17743806,0,0
2,31,1,0,0.0,0.0,0.0,0.5,0.280761387,0.00010543,1,1
1,31,1,1,0.0,0.0,0.0,0.131578947,0.280761387,0.00010543,1,1
1,22,1,0,0.0,0.076923077,0.0,0.078947368,0.280761387,0.00010543,1,1
1,20,1,0,0.05,0.0,0.058823529,0.026315789,0.246770904,0.005271481,1,1
1,41,1,0,0.0,0.0,0.0,0.368421053,0.281441196,0.0,1,1
1,25,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,66,1,1,0.0,0.0,0.0,0.026315789,0.271923861,0.001476015,1,1
1,23,1,0,0.0,0.0,0.117647059,0.078947368,0.280761387,0.00010543,1,1
1,48,1,1,0.0,0.0,0.0,0.052631579,-1.0,0.00010543,0,0
1,30,1,0,0.0,0.0,0.0,0.026315789,0.281441196,0.00010543,1,0
1,26,1,0,0.0,0.0,0.0,0.105263158,0.281441196,0.0,1,1
1,29,1,0,0.0,0.0,0.0,0.263157895,0.280761387,0.00010543,0,1
1,37,1,1,0.0,0.0,0.0,0.0,0.281441196,0.0,1,0
1,26,1,0,0.0,0.0,0.0,0.236842105,0.281441196,0.00010543,1,1
1,19,0,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,1
2,44,1,0,0.0,0.0,0.058823529,0.026315789,-1.0,0.053031102,0,0
1,35,0,0,0.1,0.0,0.0,0.236842105,0.280761387,0.00010543,1,0
1,23,1,0,0.0,0.0,0.058823529,0.026315789,0.280761387,0.066104375,1,0
1,35,1,1,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,1
1,31,1,0,0.0,0.0,0.0,0.210526316,0.280761387,0.00010543,0,1
1,23,1,1,0.0,0.0,0.0,0.026315789,0.281441196,0.0,1,1
1,34,1,1,0.0,0.0,0.0,0.105263158,0.280761387,0.00010543,1,0
1,21,1,1,0.0,0.0,0.235294118,0.052631579,0.280761387,0.00010543,0,1
1,39,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,25,1,0,0.0,0.0,0.0,0.184210526,0.456832087,0.01412757,1,0
1,45,1,0,0.0,0.0,0.0,0.078947368,0.3521414,0.002424881,1,0
1,26,0,0,0.0,0.0,0.0,0.0,0.281441196,0.00010543,0,0
1,24,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,1
1,26,1,1,0.0,0.0,0.0,0.052631579,0.281441196,0.00010543,1,0
1,24,0,0,0.0,0.0,0.058823529,0.289473684,0.280761387,0.00010543,0,1
1,25,1,0,0.0,0.076923077,0.0,0.026315789,0.280761387,0.000210859,0,1
1,34,0,0,0.0,0.0,0.0,0.026315789,0.382053025,0.250289931,0,0
1,28,1,0,0.0,0.0,0.0,0.210526316,0.281441196,0.00010543,1,1
1,28,1,1,0.0,0.0,0.0,0.131578947,0.265805574,0.002424881,1,1
1,29,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,34,0,0,0.0,0.0,0.0,0.131578947,0.245411285,0.00558777,1,1
1,41,0,0,0.0,0.0,0.0,0.105263158,0.213460231,0.026041118,1,1
1,29,1,1,0.0,0.0,0.0,0.026315789,0.266485384,0.002319452,1,0
1,22,0,1,0.0,0.0,0.0,0.0,0.281441196,0.00010543,0,0
5,51,1,1,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,1
1,70,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,29,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,30,1,1,0.0,0.0,0.0,0.0,0.281441196,0.0,0,0
1,41,1,0,0.0,0.0,0.0,0.184210526,0.280761387,0.00010543,1,0
1,26,1,0,0.0,0.0,0.058823529,0.315789474,0.280761387,0.00010543,0,1
7,49,0,1,0.0,0.0,0.0,0.026315789,0.263766145,0.0028466,0,0
1,24,0,0,0.0,0.0,0.0,0.026315789,0.265805574,0.002424881,1,0
1,63,1,0,0.0,0.0,0.0,0.078947368,0.280761387,0.242698998,0,0
1,24,1,1,0.0,0.0,0.0,0.0,0.281441196,0.00010543,1,1
1,33,1,0,0.0,0.0,0.0,0.105263158,0.280761387,0.00010543,0,1
1,31,1,0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0
2,39,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,24,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,43,1,1,0.0,0.0,0.0,0.210526316,0.305234534,0.045861887,1,1
1,61,0,0,0.0,0.0,0.0,0.026315789,0.227736234,0.00832894,1,0
1,33,0,1,0.0,0.0,0.0,0.184210526,0.277362339,0.000632578,0,0
1,27,0,1,0.0,0.0,0.0,0.0,0.281441196,0.0,0,0
1,23,0,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,24,1,1,0.0,0.076923077,0.117647059,0.210526316,0.280761387,0.0,1,1
1,24,1,0,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,0
1,39,1,1,0.0,0.0,0.0,0.052631579,0.263766145,0.00274117,0,0
1,25,0,0,0.0,0.0,0.0,0.131578947,0.280761387,0.000210859,0,1
1,22,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,1
1,60,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,43,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,41,1,0,0.0,0.0,0.176470588,0.315789474,0.281441196,0.0,1,1
1,25,1,0,0.0,0.0,0.0,0.131578947,0.280761387,0.00010543,1,1
1,35,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,30,0,0,0.0,0.0,0.0,0.289473684,0.281441196,0.0,1,1
2,34,1,0,0.0,0.0,0.0,0.026315789,0.281441196,0.00010543,1,0
1,28,0,0,0.0,0.0,0.0,0.0,-1.0,-1.0,0,1
1,43,1,1,0.0,0.0,0.0,0.157894737,0.280761387,0.00010543,0,1
1,26,1,1,0.0,0.0,0.0,0.052631579,0.240652617,0.006325778,1,0
1,53,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,0
1,45,0,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,26,1,1,0.0,0.0,0.0,0.052631579,0.279401768,0.000316289,1,0
1,30,1,0,0.0,0.153846154,0.117647059,0.342105263,0.281441196,0.0,1,1
1,66,1,1,0.0,0.0,0.0,0.078947368,0.237933379,0.006747496,1,0
1,42,1,0,0.0,0.0,0.0,0.131578947,0.280761387,0.00010543,1,0
2,46,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,23,1,0,0.0,0.0,0.0,0.026315789,0.442556084,0.041960991,0,1
1,32,0,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,1
1,25,0,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,1
1,33,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,34,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,1
1,21,0,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
5,47,1,1,0.0,0.0,0.0,0.078947368,0.281441196,0.0,0,0
1,22,1,0,0.0,0.0,0.058823529,0.342105263,0.280761387,0.00010543,1,1
1,27,1,0,0.0,0.0,0.0,0.263157895,0.280761387,0.00010543,1,1
1,37,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,29,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,22,1,0,0.0,0.0,0.0,0.0,0.281441196,0.0,0,0
1,34,0,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,1
1,23,1,0,0.0,0.0,0.0,0.026315789,-1.0,0.00010543,1,0
1,22,1,0,0.0,0.0,0.058823529,0.052631579,0.281441196,0.0,1,1
1,31,1,0,0.0,0.0,0.0,0.052631579,-1.0,0.059567739,0,0
1,39,0,0,0.0,0.153846154,0.0,0.578947368,0.280761387,0.00010543,1,1
1,43,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,0,0
1,29,0,1,0.0,0.0,0.0,0.184210526,0.280761387,0.00010543,1,1
1,38,0,1,0.0,0.0,0.0,0.026315789,0.265805574,0.002424881,0,0
1,23,0,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,22,0,0,0.0,0.076923077,0.0,0.078947368,0.280081577,0.000210859,0,0
1,27,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,0,1
1,24,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,0
1,25,1,1,0.0,0.0,0.0,0.0,0.281441196,0.00010543,1,0
1,21,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,24,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,43,1,0,0.0,0.0,0.0,0.052631579,0.281441196,0.0,1,0
1,30,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,1
1,30,1,0,0.2,0.0,0.0,0.315789474,0.281441196,0.0,1,1
1,52,0,0,0.0,0.0,0.0,0.078947368,0.281441196,0.0,1,0
1,23,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
2,41,1,1,0.0,0.0,0.0,0.026315789,0.281441196,0.0,1,0
7,39,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,23,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,35,0,1,0.0,0.0,0.0,0.052631579,-1.0,0.00010543,1,0
1,23,1,0,0.0,0.076923077,0.117647059,0.026315789,0.280761387,0.00010543,0,1
1,31,0,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,1
1,23,1,0,0.05,0.0,0.0,0.052631579,0.565601632,0.00010543,1,1
1,37,1,0,0.0,0.0,0.0,0.263157895,0.280761387,0.00010543,1,1
1,38,1,1,0.0,0.0,0.0,0.105263158,0.280761387,0.00010543,0,1
1,24,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,1
1,56,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,0
2,40,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,27,1,0,0.0,0.0,0.0,0.105263158,0.280761387,0.00010543,1,1
5,46,0,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,23,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,1
1,25,0,0,0.0,0.0,0.0,0.052631579,0.424201224,0.004006326,1,1
1,22,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,35,1,0,0.0,0.0,0.0,0.026315789,0.281441196,0.0,1,0
1,74,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,24,1,1,0.0,0.0,0.0,0.026315789,0.25560843,0.000632578,1,1
7,23,1,1,0.4,0.153846154,0.0,0.289473684,0.280761387,0.00010543,1,1
1,25,0,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,29,1,0,0.0,0.0,0.0,0.105263158,0.245411285,0.00558777,1,1
1,41,1,1,0.0,0.0,0.0,0.368421053,0.280761387,0.00010543,1,1
1,59,1,0,0.0,0.0,0.0,0.368421053,0.402447315,0.027938851,1,1
1,33,1,1,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,0
7,50,0,1,0.0,0.0,0.0,0.789473684,0.280761387,0.00010543,0,1
1,47,0,1,0.0,0.0,0.0,0.0,0.281441196,0.0,1,0
7,47,1,1,0.0,0.0,0.0,0.0,0.281441196,0.0,0,0
1,26,1,1,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,1
1,25,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,20,1,0,0.05,0.0,0.0,0.052631579,0.257647859,0.003690037,1,1
1,22,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
5,31,0,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,20,0,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,22,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,44,1,1,0.0,0.0,0.0,0.052631579,0.280081577,0.000316289,0,0
1,33,0,0,0.0,0.0,0.0,0.026315789,0.279401768,0.000316289,1,0
1,32,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,1
1,21,0,0,0.0,0.230769231,0.058823529,0.105263158,0.280761387,0.048813917,0,1
1,22,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,24,1,0,0.0,0.0,0.0,0.105263158,0.279401768,0.000316289,1,1
1,30,1,1,0.0,0.0,0.0,0.131578947,0.280761387,0.00010543,1,1
1,37,0,0,0.0,0.0,0.0,0.0,0.281441196,0.0,1,0
4,46,1,0,0.0,0.0,0.0,0.0,0.281441196,0.0,1,1
1,46,1,0,0.0,0.0,0.0,0.447368421,0.280761387,0.00010543,1,1
1,37,1,0,0.0,0.0,0.0,0.210526316,0.280761387,0.00010543,0,0
1,24,0,1,0.0,0.0,0.058823529,0.0,0.281441196,0.0,1,0
5,40,1,0,0.0,0.076923077,0.058823529,0.631578947,0.280761387,0.00010543,0,1
7,43,1,0,0.0,0.0,0.0,0.184210526,0.281441196,0.0,1,0
1,47,1,1,0.0,0.0,0.0,0.052631579,-1.0,0.052082235,0,0
3,36,1,0,0.0,0.0,0.0,0.105263158,0.278721958,0.000421719,1,1
5,52,1,1,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,0
1,29,0,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,30,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,0,0
1,24,1,1,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,1
1,23,1,0,0.0,0.0,0.058823529,0.026315789,0.281441196,0.00010543,1,0
1,23,1,0,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,1
1,21,1,0,0.0,0.0,0.176470588,0.0,0.280761387,0.00010543,1,1
2,35,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,1
1,31,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,55,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,25,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,1
1,50,1,0,0.0,0.0,0.0,0.052631579,0.281441196,0.185556141,0,0
2,49,1,1,0.0,0.0,0.0,0.0,0.281441196,0.00010543,1,0
1,32,1,0,0.0,0.0,0.0,0.0,0.281441196,0.0,1,0
2,55,1,1,0.0,0.0,0.0,0.0,0.281441196,0.0,0,0
1,56,1,0,0.0,0.0,0.0,0.210526316,0.326988443,0.00832894,1,0
1,26,1,0,0.0,0.0,0.0,0.236842105,0.280761387,0.00010543,1,1
1,35,0,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,0
1,30,1,0,0.0,0.0,0.058823529,0.157894737,0.281441196,0.0,0,1
1,43,1,1,0.0,0.0,0.0,0.105263158,0.280761387,0.00010543,1,0
1,28,0,1,0.0,0.0,0.0,0.131578947,0.468388851,0.00010543,1,1
1,20,1,0,0.05,0.0,0.0,0.026315789,0.256288239,0.003900896,1,1
5,26,1,0,0.0,0.0,0.0,0.210526316,0.280761387,0.00010543,0,1
1,24,1,0,0.0,0.0,0.058823529,0.026315789,0.280761387,0.00010543,1,1
1,29,1,0,0.0,0.0,0.0,0.421052632,0.280761387,0.00010543,1,1
1,26,0,1,0.0,0.0,0.0,0.052631579,0.281441196,0.0,1,1
1,21,1,0,0.0,0.0,0.0,0.0,0.278042148,0.000527148,1,1
1,51,0,0,0.0,0.0,0.0,0.421052632,0.198504419,0.012862414,1,0
3,42,1,0,0.0,0.0,0.0,0.0,0.281441196,0.0,1,1
1,43,1,0,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,1
2,29,1,1,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,1
1,21,1,0,0.0,0.076923077,0.0,0.026315789,0.280761387,0.00010543,1,0
1,25,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,30,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
5,40,0,1,0.0,0.0,0.0,0.0,0.281441196,0.0,0,0
1,29,0,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,0
2,30,1,1,0.0,0.0,0.0,0.078947368,0.25492862,0.004111755,0,1
1,32,1,1,0.0,0.0,0.0,0.105263158,0.280761387,0.000210859,1,1
1,25,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,0
1,24,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,1
1,29,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,1
1,32,1,0,0.0,0.0,0.0,0.368421053,0.280761387,0.00010543,1,1
1,27,1,0,0.0,0.0,0.0,0.552631579,0.281441196,0.0,1,1
1,31,1,0,0.0,0.076923077,0.0,0.078947368,0.281441196,0.0,1,0
1,27,1,0,0.0,0.0,0.0,0.263157895,0.280761387,0.00010543,1,1
1,24,1,0,0.0,0.076923077,0.058823529,0.184210526,0.280761387,0.00010543,0,0
1,47,0,0,0.0,0.0,0.0,0.026315789,-1.0,0.080337375,1,0
1,45,1,0,0.0,0.0,0.0,0.078947368,0.281441196,0.0,0,0
7,42,0,1,0.0,0.0,0.0,0.105263158,0.284840245,0.006642066,0,1
1,24,1,0,0.0,0.0,0.0,0.026315789,0.188307274,0.014443859,1,0
1,28,1,0,0.0,0.0,0.058823529,0.315789474,0.280081577,0.000210859,0,1
1,45,1,1,0.0,0.0,0.0,0.5,0.280761387,0.00010543,1,1
7,48,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
5,38,1,0,0.0,0.384615385,0.0,0.973684211,0.280761387,0.00010543,0,1
2,38,0,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,27,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,29,1,0,0.0,0.0,0.0,0.157894737,0.354860639,0.00010543,1,1
1,39,1,0,0.0,0.0,0.0,0.921052632,0.250849762,0.004744333,1,0
1,28,1,1,0.0,0.0,0.0,0.026315789,0.267165194,0.002319452,1,1
1,32,1,1,0.0,0.0,0.117647059,0.157894737,0.281441196,0.0,0,0
1,35,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,0
1,23,1,0,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,1
1,24,1,0,0.0,0.0,0.0,0.210526316,0.280761387,0.00010543,1,1
1,53,1,1,0.0,0.0,0.0,0.026315789,0.273283481,0.001265156,1,0
2,26,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
2,37,0,1,0.0,0.0,0.0,0.0,-1.0,0.0,1,0
1,54,0,1,0.0,0.0,0.0,0.026315789,0.280081577,0.000210859,0,0
7,62,1,1,0.0,0.0,0.0,0.052631579,0.278721958,0.000527148,1,0
1,35,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,0,0
1,27,0,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,0
1,42,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,39,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,1
1,27,1,0,0.0,0.0,0.0,0.052631579,0.3521414,0.035213495,0,0
2,52,1,0,0.0,0.0,0.0,0.447368421,0.281441196,0.0,1,1
1,23,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,27,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,0,1
1,33,1,0,0.0,0.0,0.0,0.394736842,-1.0,0.077490775,0,1
1,20,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,1
7,58,1,1,0.0,0.0,0.0,0.078947368,0.278721958,0.000421719,0,0
1,21,1,1,0.0,0.0,0.058823529,0.0,0.280761387,0.00010543,0,1
1,25,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,33,0,1,0.0,0.0,0.0,0.026315789,0.281441196,0.0,0,0
1,28,1,0,0.0,0.0,0.0,0.368421053,0.280761387,0.00010543,1,1
1,37,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,22,1,0,0.0,0.076923077,0.0,0.210526316,0.280761387,0.00010543,1,1
1,28,0,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,23,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,34,1,0,0.0,0.0,0.0,0.0,0.281441196,0.00010543,1,0
1,38,0,1,0.0,0.0,0.0,0.026315789,0.269204623,0.001897733,0,1
7,69,1,0,0.0,0.0,0.0,0.578947368,0.280761387,0.00010543,0,0
1,50,1,1,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,0
1,32,1,0,0.0,0.0,0.0,0.026315789,-1.0,0.068740116,0,0
2,27,1,0,0.0,0.076923077,0.0,0.289473684,0.280761387,0.00010543,1,0
1,26,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,1
1,23,1,0,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,0,1
1,29,1,0,0.0,0.0,0.0,0.078947368,0.281441196,0.00010543,1,1
6,53,0,1,0.0,0.0,0.0,0.105263158,0.280761387,0.00010543,1,1
1,45,1,0,0.0,0.0,0.0,0.026315789,0.248810333,0.005166052,1,1
1,25,1,0,0.0,0.0,0.0,0.0,0.281441196,0.00010543,1,0
1,22,1,1,0.0,0.0,0.0,0.0,0.281441196,0.00010543,0,0
1,38,1,1,0.0,0.0,0.0,0.263157895,0.280761387,0.00010543,1,1
1,31,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,0
1,39,0,1,0.0,0.0,0.0,0.078947368,0.280761387,0.30416447,1,0
1,26,1,0,0.0,0.0,0.0,0.184210526,0.280761387,0.00010543,1,1
7,32,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
2,25,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,1
7,53,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,22,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,40,0,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,22,1,0,0.0,0.0,0.0,0.026315789,0.278721958,0.000421719,1,0
1,25,1,1,0.2,0.0,0.058823529,0.342105263,0.280761387,0.0,1,1
1,30,0,0,0.0,0.0,0.0,0.0,0.281441196,0.00010543,1,0
1,22,1,1,0.0,0.0,0.117647059,0.0,0.279401768,0.000421719,1,0
1,22,0,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,24,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,0,1
1,24,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,0
1,31,1,0,0.1,0.076923077,0.058823529,0.421052632,0.280761387,0.00010543,1,1
2,29,1,0,0.0,0.0,0.0,0.210526316,0.280761387,0.006852926,0,0
1,37,0,0,0.0,0.0,0.0,0.0,0.279401768,0.000316289,1,0
1,29,1,0,0.0,0.0,0.0,0.131578947,-1.0,0.067791249,1,0
1,51,0,0,0.0,0.0,0.0,0.026315789,-1.0,0.132735899,0,0
1,45,1,1,0.0,0.0,0.0,0.552631579,0.280761387,0.00010543,1,1
1,21,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,1
1,24,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,46,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,21,0,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,38,1,0,0.0,0.0,0.0,0.0,0.281441196,0.00010543,0,0
1,25,1,0,0.0,0.0,0.0,0.026315789,0.409245411,0.005798629,1,0
1,46,0,1,0.0,0.0,0.0,0.026315789,0.261046907,0.003162889,1,0
5,34,0,0,0.0,0.0,0.0,0.131578947,0.280761387,0.00010543,1,1
1,39,0,0,0.0,0.0,0.0,0.105263158,0.279401768,0.000316289,1,0
1,27,1,0,0.0,0.0,0.0,0.157894737,0.280761387,0.00010543,1,1
1,29,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,0,0
2,44,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
2,41,1,0,0.0,0.0,0.0,0.0,0.278721958,0.000421719,0,0
1,30,1,0,0.0,0.0,0.0,0.0,0.281441196,0.0,0,0
2,54,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,43,1,0,0.0,0.076923077,0.0,0.605263158,0.280761387,0.00010543,1,0
1,32,1,0,0.0,0.0,0.0,0.157894737,0.280761387,0.00010543,1,1
1,36,1,0,0.0,0.0,0.058823529,0.421052632,0.280761387,0.00010543,0,1
